ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Binary_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Top1,Top5,Loss,FLOPs,Num_Params,SizeMB,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,NFHT,Trained_Completely,Has_CM,Confusion_matrix,cm_accuracy,cm_precision_macro,cm_recall_macro,cm_f1_macro,Ranking,HHSE,Objectives
BNDSXE[M],,13,100,22,False,False,"[6, 4, 23, 38, 55, 7, 47, 7]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,0,[],[],0.5685609553158179,0,0,,,,0,NGVHP[M],RNVCX[M],"[5, 4, 23, 38, 55, 7, 46, 7]","[6, 3, 23, 38, 55, 7, 29, 7]","[6, 4, 23, 38, 55, 7, 46, 7]",0.125,0.25,0.125,92,61,2000,2000,0.046,0.0305,False,BEST,0.22,False,False,None,0,0,0,0,120.0,False,
BCNTCS[M],,14,100,36,False,False,"[26, 40, 47, 38, 39, 5, 47, 22]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 5]}, {'CONV': [64, 3]}), ({'CONV': [128, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,0,[],[],0.5739070875544393,0,0,,,,0,HLKDY[M],MDMYB[M],"[26, 40, 32, 38, 39, 5, 47, 22]","[25, 40, 47, 38, 39, 5, 47, 22]","[26, 40, 47, 38, 39, 5, 47, 22]",0.125,0.125,0.0,100,55,2000,2000,0.05,0.0275,False,BEST,0.36,False,False,None,0,0,0,0,74.0,False,
BSHNXL[M],,15,100,23,False,False,"[34, 55, 18, 38, 46, 12, 47, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [128, 3]}, {'CONV': [64, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,0,[],[],0.5806442058638722,0,0,,,,0,RBLLL[M],PIDYI[M],"[34, 53, 18, 38, 46, 61, 47, 39]","[34, 55, 18, 38, 46, 12, 54, 39]","[34, 55, 18, 38, 46, 12, 47, 39]",0.25,0.125,0.0,103,26,2000,2000,0.0515,0.013,False,BEST,0.23,False,False,None,0,0,0,0,38.0,False,
BUIMSW[M],,16,100,12,False,False,"[31, 28, 30, 23, 46, 27, 63, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 5]}, {'CONV': [256, 5]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,0,[],[],0.5657331708245806,0,0,,,,0,IEDW[M],KCFYI[M],"[31, 28, 30, 23, 46, 23, 63, 55]","[31, 28, 30, 5, 46, 27, 63, 55]","[31, 28, 30, 23, 46, 27, 63, 55]",0.125,0.125,0.0,47,22,2000,2000,0.0235,0.011,False,BEST,0.12,False,False,None,0,0,0,0,141.0,False,
BHORQM[M],,17,100,26,False,False,"[14, 6, 23, 12, 53, 38, 47, 22]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [128, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,0,[],[],0.584574536318321,0,0,,,,0,YNNUI[M],IVJPO[M],"[14, 6, 23, 12, 53, 37, 47, 22]","[14, 5, 23, 13, 61, 38, 47, 22]","[14, 6, 23, 12, 53, 38, 47, 22]",0.125,0.375,0.0,106,52,2000,2000,0.053,0.026,False,BEST,0.26,False,False,None,0,0,0,0,21.0,False,
BFPPCB[M],,18,100,20,False,False,"[62, 14, 4, 38, 46, 38, 15, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [256, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,0,[],[],0.5839295315720993,0,0,,,,0,TCAQA[M],DKRBL[M],"[62, 14, 4, 37, 46, 38, 15, 55]","[63, 14, 4, 38, 46, 38, 14, 55]","[62, 14, 4, 38, 46, 38, 15, 55]",0.125,0.25,0.0,76,38,2000,2000,0.038,0.019,False,BEST,0.2,False,False,None,0,0,0,0,25.0,False,
BFAOZG[M],,19,100,19,False,False,"[14, 36, 20, 58, 54, 6, 47, 14]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}), ({'CONV': [256, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}), ({'CONV': [32, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,0,[],[],0.5868149828119393,0,0,,,,0,BJKNF[M],QLFAY[M],"[14, 36, 20, 58, 53, 6, 47, 39]","[14, 36, 20, 29, 53, 6, 47, 14]","[14, 36, 20, 58, 53, 6, 47, 14]",0.125,0.125,0.125,94,67,2000,2000,0.047,0.0335,False,BEST,0.19,False,False,None,0,0,0,0,15.0,False,
BUALTA[M],,20,100,19,False,False,"[46, 49, 29, 12, 62, 38, 39, 22]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [256, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 5]}), ({'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,0,[],[],0.5715797594522064,0,0,,,,0,YWMLS[M],RFKZO[M],"[46, 49, 29, 12, 24, 38, 39, 22]","[46, 49, 26, 12, 62, 38, 39, 22]","[46, 49, 29, 12, 62, 38, 39, 22]",0.125,0.125,0.0,90,26,2000,2000,0.045,0.013,False,BEST,0.19,False,False,None,0,0,0,0,94.0,False,
BIZCFA[M],,21,100,14,False,False,"[46, 14, 18, 36, 4, 54, 15, 31]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,0,[],[],0.5480639478785798,0,0,,,,0,OVFCO[M],LQRF[M],"[46, 14, 18, 40, 4, 54, 15, 31]","[56, 49, 18, 36, 4, 54, 15, 31]","[46, 14, 18, 36, 4, 54, 15, 31]",0.125,0.25,0.0,43,22,2000,2000,0.0215,0.011,False,BEST,0.14,False,False,None,0,0,0,0,258.0,False,
BLUZIP[M],,22,100,29,False,False,"[14, 25, 18, 38, 39, 54, 54, 38]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,0,[],[],0.5996472893134963,0,0,,,,0,OMWBB[M],UZZGV[M],"[14, 25, 18, 38, 39, 54, 54, 36]","[14, 25, 18, 38, 39, 54, 54, 37]","[14, 25, 18, 38, 39, 54, 54, 37]",0.125,0.0,0.125,97,45,2000,2000,0.0485,0.0225,False,BEST,0.29,False,False,None,0,0,0,0,2.0,False,
BGVISF[M],,23,100,19,False,False,"[26, 54, 20, 38, 28, 20, 28, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 5]}, {'CONV': [64, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,0,[],[],0.5700867314519585,0,0,,,,0,ZCRBW[M],APCWG[M],"[26, 52, 20, 38, 28, 20, 28, 39]","[61, 54, 20, 38, 26, 20, 28, 39]","[26, 54, 20, 38, 28, 20, 28, 39]",0.125,0.25,0.0,79,37,2000,2000,0.0395,0.0185,False,BEST,0.19,False,False,None,0,0,0,0,105.0,False,
BKHCQX[M],,24,100,14,False,False,"[14, 62, 18, 12, 6, 23, 62, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,0,[],[],0.5684318857784562,0,0,,,,0,OXDQT[M],NAERX[M],"[14, 61, 18, 12, 6, 23, 62, 55]","[14, 14, 60, 12, 6, 23, 62, 45]","[14, 61, 18, 12, 6, 23, 62, 55]",0.0,0.375,0.125,67,28,2000,2000,0.0335,0.014,False,BEST,0.14,False,False,None,0,0,0,0,126.0,False,
BCVOKL[M],,25,100,30,False,False,"[57, 47, 39, 58, 5, 38, 13, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [256, 5]}, {'CONV': [32, 5]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [128, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,0,[],[],0.582255699319523,0,0,,,,0,MINDB[M],MLTIB[M],"[57, 46, 39, 58, 5, 38, 13, 55]","[57, 47, 39, 58, 43, 38, 13, 55]","[57, 47, 39, 58, 5, 38, 13, 55]",0.125,0.125,0.0,84,49,2000,2000,0.042,0.0245,False,BEST,0.3,False,False,None,0,0,0,0,29.0,False,
BJLPJD[M],,26,100,22,False,False,"[44, 43, 39, 58, 46, 6, 31, 7]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [128, 5]}, {'CONV': [128, 3]}), ({'CONV': [128, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,0,[],[],0.5759856961573034,0,0,,,,0,EBVIG[M],ICZCT[M],"[44, 43, 39, 56, 46, 6, 31, 7]","[44, 7, 39, 58, 46, 6, 32, 7]","[44, 43, 39, 58, 46, 6, 31, 7]",0.125,0.25,0.0,69,32,2000,2000,0.0345,0.016,False,BEST,0.22,False,False,None,0,0,0,0,61.0,False,
BJTWBF[M],,27,100,20,False,False,"[19, 62, 39, 44, 18, 38, 63, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [64, 5]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [128, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,0,[],[],0.5733120869681035,0,0,,,,0,WRPAB[M],QINWV[M],"[20, 62, 39, 43, 18, 38, 63, 55]","[19, 51, 39, 43, 18, 38, 63, 55]","[19, 62, 39, 43, 18, 38, 63, 55]",0.125,0.125,0.125,81,33,2000,2000,0.0405,0.0165,False,BEST,0.2,False,False,None,0,0,0,0,81.0,False,
BAAGKC[M],,28,100,61,False,False,"[14, 4, 26, 15, 61, 4, 54, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [64, 3]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [128, 5]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,0,[],[],0.5746478937999113,0,0,,,,0,OQMJG[M],WLGSQ[M],"[14, 4, 26, 15, 59, 4, 54, 39]","[14, 4, 26, 15, 60, 4, 54, 39]","[14, 4, 26, 15, 60, 4, 54, 39]",0.125,0.0,0.125,73,40,2000,2000,0.0365,0.02,False,BEST,0.61,False,False,None,0,0,0,0,68.0,False,
BRGARI[M],,29,100,21,False,False,"[20, 46, 53, 59, 56, 7, 54, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [128, 5]}), ({'CONV': [256, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [32, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,0,[],[],0.5654222446152561,0,0,,,,0,KOCHK[M],EEVJE[M],"[20, 46, 29, 59, 56, 7, 54, 55]","[12, 46, 53, 59, 56, 7, 54, 55]","[20, 46, 53, 59, 56, 7, 54, 55]",0.125,0.125,0.0,94,39,2000,2000,0.047,0.0195,False,BEST,0.21,False,False,None,0,0,0,0,145.0,False,
BWMALO[M],,30,100,15,False,False,"[14, 42, 4, 27, 61, 6, 52, 31]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [64, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [128, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [128, 3]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MPAR,GA,0,[],[],0.5801536194950568,0,0,,,,0,FTJID[M],FALSH[M],"[14, 42, 4, 27, 60, 6, 52, 31]","[14, 56, 4, 27, 10, 6, 52, 31]","[14, 42, 4, 27, 60, 6, 52, 31]",0.0,0.25,0.125,69,43,2000,2000,0.0345,0.0215,False,BEST,0.15,False,False,None,0,0,0,0,42.0,False,
BBLSOC[M],,1,100,16,False,False,"[14, 10, 29, 38, 61, 7, 63, 22]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [128, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [256, 5]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MSWAP,GA,0,[],[],0.5803922663452319,0,0,,,,0,VVVIL[M],NHCIA[M],"[14, 60, 29, 22, 61, 7, 63, 22]","[14, 10, 29, 38, 61, 7, 55, 22]","[14, 10, 29, 38, 61, 7, 63, 22]",0.25,0.125,0.0,108,28,2000,2000,0.054,0.014,False,BEST,0.16,False,False,None,0,0,0,0,94.0,False,
BLTUSK[M],,2,100,21,False,False,"[14, 4, 4, 27, 46, 63, 54, 37]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [64, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [256, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MSWAP,GA,0,[],[],0.6040403454754633,0,0,,,,0,BAKGD[M],ZLXCY[M],"[14, 46, 4, 4, 46, 63, 27, 31]","[14, 27, 4, 43, 46, 63, 54, 37]","[14, 27, 4, 4, 46, 63, 54, 37]",0.375,0.125,0.25,77,41,2000,2000,0.0385,0.0205,False,BEST,0.21,False,False,None,0,0,0,0,6.0,False,
BWEUSD[M],,3,100,18,False,False,"[15, 36, 39, 39, 21, 20, 39, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 5]}), ({'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [128, 5]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MSWAP,GA,0,[],[],0.5942522642498551,0,0,,,,0,XMXDS[M],SERCF[M],"[15, 36, 39, 39, 23, 20, 15, 55]","[15, 36, 39, 38, 21, 20, 39, 55]","[15, 36, 39, 39, 21, 20, 39, 55]",0.25,0.125,0.0,96,48,2000,2000,0.048,0.024,False,BEST,0.18,False,False,None,0,0,0,0,22.0,False,
BHZMLC[M],,4,100,81,False,False,"[14, 36, 4, 33, 61, 6, 9, 7]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [128, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [32, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",UC,MSWAP,GA,0,[],[],0.5979037598455228,0,0,,,,0,KVVBL[M],OSJZZ[M],"[14, 36, 4, 33, 9, 6, 37, 7]","[14, 36, 4, 33, 9, 6, 61, 7]","[14, 36, 4, 33, 9, 6, 61, 7]",0.125,0.0,0.25,111,33,2000,2000,0.0555,0.0165,False,BEST,0.81,False,False,None,0,0,0,0,13.0,False,
