ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,Penalization,Trained_Completely,Confusion_matrix,cm_accuracy,cm_precision_macro,cm_recall_macro,cm_f1_macro
VZZW,16955.0,1,13,13,False,False,"[7, 9, 4, 0, 0, 0, 11]","[{'INP': 32}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.37229999899864197, 0.5006999969482422, 0.5135999917984009, 0.6432999968528748, 0.6927000284194946, 0.6786999702453613, 0.6486999988555908, 0.6642000079154968, 0.6909999847412109, 0.7366999983787537, 0.6388999819755554, 0.7682999968528748, 0.6607000231742859, 0.715399980545044, 0.6366999745368958, 0.7081999778747559, 0.7519000172615051, 0.743399977684021, 0.6904000043869019, 0.7524999976158142]","[1.6762957572937012, 1.4931509494781494, 1.6117721796035767, 1.053202748298645, 0.9169982671737671, 0.9475547075271606, 0.9958699345588684, 1.033449649810791, 0.9125656485557556, 0.7486423850059509, 1.1872183084487915, 0.6782048344612122, 1.0159574747085571, 0.8915442228317261, 1.2737362384796143, 0.9290844798088074, 0.7623293995857239, 0.7939438819885254, 1.0332022905349731, 0.7564325928688049]",0.752499998,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,1,True,,,,,
MZVQ,16955.0,1,13,13,False,False,"[7, 0, 8, 5, 0, 1, 12]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [32, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5397999882698059, 0.645799994468689, 0.676800012588501, 0.7170000076293945, 0.6402999758720398, 0.7132999897003174, 0.7300000190734863, 0.7580000162124634, 0.7723000049591064, 0.7756999731063843, 0.7602999806404114, 0.791700005531311, 0.7584999799728394, 0.7736999988555908, 0.7572000026702881, 0.7663999795913696, 0.8033000230789185, 0.8220999836921692, 0.8044000267982483, 0.8094000220298767]","[1.3597127199172974, 1.0259177684783936, 0.9539453387260437, 0.8236290216445923, 1.1282401084899902, 0.861306369304657, 0.805640459060669, 0.7034797072410583, 0.666809618473053, 0.6601893305778503, 0.7367692589759827, 0.6338586211204529, 0.756360650062561, 0.6830759048461914, 0.7691844701766968, 0.7708155512809753, 0.6011142730712891, 0.5450468063354492, 0.5740137696266174, 0.587601363658905]",0.809400022,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,1,True,,,,,
RPDE,16955.0,1,13,13,False,False,"[7, 1, 4, 9, 6, 0, 11]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5292999744415283, 0.5968999862670898, 0.5497000217437744, 0.6769999861717224, 0.6500999927520752, 0.7211999893188477, 0.7497000098228455, 0.7426000237464905, 0.8001999855041504, 0.7508000135421753, 0.7822999954223633, 0.7791000008583069, 0.7580999732017517, 0.7567999958992004, 0.8109999895095825, 0.810699999332428, 0.810699999332428, 0.8234000205993652, 0.8345000147819519, 0.8364999890327454]","[1.3246049880981445, 1.179063320159912, 1.4668718576431274, 0.9220873117446899, 1.0025376081466675, 0.806607723236084, 0.7319158911705017, 0.7614748477935791, 0.6051067113876343, 0.7533887028694153, 0.6520278453826904, 0.6644496917724609, 0.7666029930114746, 0.7775042653083801, 0.5652782320976257, 0.5570007562637329, 0.5701116323471069, 0.5273275971412659, 0.49941352009773254, 0.4905052185058594]",0.836499989,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,1,True,,,,,
PRLI,16955.0,1,13,13,False,False,"[1, 9, 7, 3, 1, 8, 11]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 5]}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.44190001487731934, 0.5228999853134155, 0.6571999788284302, 0.599399983882904, 0.6406000256538391, 0.5663999915122986, 0.7426000237464905, 0.6949999928474426, 0.7551000118255615, 0.6419000029563904, 0.7207000255584717, 0.7092000246047974, 0.7904999852180481, 0.7253000140190125, 0.7659000158309937, 0.5907999873161316, 0.7301999926567078, 0.8034999966621399, 0.7764999866485596, 0.7383000254631042]","[1.647593379020691, 1.3659461736679077, 0.9585840106010437, 1.1614843606948853, 1.0046650171279907, 1.3424333333969116, 0.7520766854286194, 0.8887227773666382, 0.7136299014091492, 1.1261122226715088, 0.8259841799736023, 0.847809374332428, 0.6107842922210693, 0.825188159942627, 0.6955570578575134, 1.4391831159591675, 0.809903621673584, 0.5777722001075745, 0.6796407103538513, 0.8052012920379639]",0.738300025,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,1,True,,,,,
LSAF,16955.0,1,14,14,False,False,"[7, 9, 1, 4, 6, 5, 10]","[{'INP': 32}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.415800005197525, 0.5554999709129333, 0.6288999915122986, 0.5950999855995178, 0.5425999760627747, 0.573199987411499, 0.6025999784469604, 0.6777999997138977, 0.7318999767303467, 0.7299000024795532, 0.6715999841690063, 0.7616000175476074, 0.7843000292778015, 0.6703000068664551, 0.8087999820709229, 0.7993999719619751, 0.722000002861023, 0.8317000269889832, 0.7620000243186951, 0.803600013256073]","[1.7773834466934204, 1.3127944469451904, 1.0582441091537476, 1.2814419269561768, 1.371849536895752, 1.3634446859359741, 1.23009192943573, 0.9559997320175171, 0.786398708820343, 0.7991461753845215, 1.0078041553497314, 0.6933245658874512, 0.6408951878547668, 1.087782382965088, 0.5747138261795044, 0.6151464581489563, 0.8781283497810364, 0.4914979636669159, 0.7577184438705444, 0.592191219329834]",0.803600013,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,1,True,,,,,
REQP,16955.0,1,14,14,False,False,"[4, 6, 4, 7, 1, 9, 11]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5644000172615051, 0.5357999801635742, 0.6601999998092651, 0.6912999749183655, 0.7348999977111816, 0.6330999732017517, 0.7247999906539917, 0.736299991607666, 0.7738999724388123, 0.7925999760627747, 0.7972000241279602, 0.7559999823570251, 0.8127999901771545, 0.7416999936103821, 0.8065999746322632, 0.8317999839782715, 0.8100000023841858, 0.8463000059127808, 0.8185999989509583, 0.8176000118255615]","[1.2058972120285034, 1.447870135307312, 0.9700320363044739, 0.9081224799156189, 0.7689282298088074, 1.1855621337890625, 0.786750078201294, 0.7720630168914795, 0.6563721299171448, 0.6012933850288391, 0.599382221698761, 0.7124125957489014, 0.55190110206604, 0.8012426495552063, 0.5813568830490112, 0.4915854036808014, 0.5619156956672668, 0.44693315029144287, 0.5287775993347168, 0.5524545311927795]",0.817600012,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,1,True,,,,,
WTWB,16955.0,1,14,14,False,False,"[6, 8, 1, 1, 9, 2, 10]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.40149998664855957, 0.5019000172615051, 0.5968000292778015, 0.5493999719619751, 0.6134999990463257, 0.6568999886512756, 0.5631999969482422, 0.7264999747276306, 0.4991999864578247, 0.6837000250816345, 0.6381000280380249, 0.6610999703407288, 0.7020000219345093, 0.7005000114440918, 0.6739000082015991, 0.6013000011444092, 0.737500011920929, 0.6952999830245972, 0.7408999800682068, 0.6924999952316284]","[1.7678433656692505, 1.4079139232635498, 1.188099980354309, 1.3142009973526, 1.072434425354004, 0.9991629719734192, 1.3932057619094849, 0.7825075387954712, 1.7634130716323853, 0.9663282036781311, 1.102662444114685, 1.0421499013900757, 0.8913479447364807, 0.9124795198440552, 0.9583898186683655, 1.2999464273452759, 0.7670375108718872, 0.9750798940658569, 0.7509937882423401, 0.927812397480011]",0.692499995,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,1,True,,,,,
CDQX,16955.0,1,14,14,False,False,"[2, 1, 9, 2, 8, 7, 10]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5494999885559082, 0.6255000233650208, 0.6431999802589417, 0.5817000269889832, 0.6607999801635742, 0.6782000064849854, 0.7348999977111816, 0.7182000279426575, 0.7337999939918518, 0.7299000024795532, 0.7572000026702881, 0.7720000147819519, 0.7656999826431274, 0.7836999893188477, 0.7451000213623047, 0.8043000102043152, 0.774399995803833, 0.7576000094413757, 0.7961999773979187, 0.7914999723434448]","[1.3384568691253662, 1.0751733779907227, 0.9907079339027405, 1.263886570930481, 0.9877025485038757, 0.9271731376647949, 0.7557008862495422, 0.8216829895973206, 0.7872199416160583, 0.80128014087677, 0.7094720602035522, 0.6626436114311218, 0.6708250641822815, 0.6259682178497314, 0.772696316242218, 0.5711771249771118, 0.6902924180030823, 0.7343935966491699, 0.6026417016983032, 0.6306619644165039]",0.791499972,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,1,True,,,,,
JPDB,16955.0,1,14,14,False,False,"[7, 9, 7, 8, 2, 1, 10]","[{'INP': 32}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.3953000009059906, 0.5569000244140625, 0.5479999780654907, 0.46549999713897705, 0.5824000239372253, 0.6538000106811523, 0.6633999943733215, 0.6694999933242798, 0.6118000149726868, 0.7594000101089478, 0.7282000184059143, 0.7204999923706055, 0.7358999848365784, 0.7664999961853027, 0.7634999752044678, 0.7498000264167786, 0.7480000257492065, 0.7620000243186951, 0.7865999937057495, 0.781000018119812]","[1.7838996648788452, 1.244758129119873, 1.3579708337783813, 1.7605599164962769, 1.2197526693344116, 1.0379388332366943, 0.988042950630188, 0.9834541082382202, 1.2012946605682373, 0.7048250436782837, 0.799464225769043, 0.8264350295066833, 0.7743406295776367, 0.6945707201957703, 0.7200189232826233, 0.7295762300491333, 0.7733428478240967, 0.734694242477417, 0.6329986453056335, 0.650860071182251]",0.781000018,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,1,True,,,,,
FIDN,16955.0,1,14,14,False,False,"[7, 5, 8, 6, 3, 0, 11]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.4521999955177307, 0.5630999803543091, 0.7037000060081482, 0.6844000220298767, 0.7484999895095825, 0.6608999967575073, 0.7531999945640564, 0.7608000040054321, 0.7782999873161316, 0.7950999736785889, 0.7811999917030334, 0.7775999903678894, 0.7656999826431274, 0.8195000290870667, 0.8299000263214111, 0.8044000267982483, 0.7599999904632568, 0.8367000222206116, 0.7876999974250793, 0.8400999903678894]","[1.538757562637329, 1.2794238328933716, 0.8575490117073059, 0.9393414258956909, 0.7506265640258789, 1.0604671239852905, 0.7036380171775818, 0.696433961391449, 0.6542183756828308, 0.6113787293434143, 0.6346450448036194, 0.6643813848495483, 0.721119225025177, 0.5321806073188782, 0.5131742358207703, 0.5905709862709045, 0.7460817098617554, 0.4880998134613037, 0.6669319868087769, 0.483307421207428]",0.84009999,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,1,True,,,,,
YMIU,16955.0,1,14,14,False,False,"[0, 8, 0, 5, 8, 1, 11]","[{'INP': 32}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.4982999861240387, 0.6481000185012817, 0.6665999889373779, 0.5253999829292297, 0.642300009727478, 0.5131000280380249, 0.6561999917030334, 0.6862000226974487, 0.692300021648407, 0.7052000164985657, 0.623199999332428, 0.7407000064849854, 0.7114999890327454, 0.7864999771118164, 0.7335000038146973, 0.6917999982833862, 0.733299970626831, 0.7389000058174133, 0.6850000023841858, 0.72079998254776]","[1.468498706817627, 0.9945439696311951, 0.9519473910331726, 1.5564600229263306, 1.0622246265411377, 1.6394658088684082, 1.073464274406433, 0.917650580406189, 0.9776641726493835, 0.8721718788146973, 1.1605530977249146, 0.7547208070755005, 0.9132155179977417, 0.6447091698646545, 0.7953180074691772, 0.9782240390777588, 0.8316517472267151, 0.802449643611908, 1.0952171087265015, 0.8938595652580261]",0.720799983,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,1,True,,,,,
GGKL,16955.0,1,14,14,False,False,"[7, 4, 2, 2, 9, 6, 12]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'CONV': [64, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5788999795913696, 0.6837999820709229, 0.7138000130653381, 0.7379999756813049, 0.6679999828338623, 0.6237999796867371, 0.7390999794006348, 0.7159000039100647, 0.7904999852180481, 0.8039000034332275, 0.7678999900817871, 0.7544999718666077, 0.7529000043869019, 0.7997999787330627, 0.8043000102043152, 0.8359000086784363, 0.8310999870300293, 0.8105999827384949, 0.8090999722480774, 0.8569999933242798]","[1.166762351989746, 0.8906351327896118, 0.8301798701286316, 0.7655783891677856, 0.9825664758682251, 1.1607036590576172, 0.7757465839385986, 0.8469221591949463, 0.6082721948623657, 0.571526288986206, 0.6920494437217712, 0.7533988356590271, 0.7671133279800415, 0.5936878323554993, 0.6004610657691956, 0.49651986360549927, 0.49782422184944153, 0.5789283514022827, 0.599705159664154, 0.4365711808204651]",0.856999993,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,1,True,,,,,
PYMF,16955.0,1,14,14,False,False,"[1, 2, 9, 7, 5, 1, 10]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 5]}, {'CONV': [128, 5]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5875999927520752, 0.6639000177383423, 0.7300000190734863, 0.7185999751091003, 0.7434999942779541, 0.6998999714851379, 0.7753999829292297, 0.7576000094413757, 0.7749999761581421, 0.7394000291824341, 0.7709000110626221, 0.8016999959945679, 0.7853999733924866, 0.7364000082015991, 0.839900016784668, 0.8377000093460083, 0.8183000087738037, 0.8411999940872192, 0.8180999755859375, 0.8264999985694885]","[1.1422019004821777, 0.98018479347229, 0.769225537776947, 0.8495293259620667, 0.7491468191146851, 0.9157621264457703, 0.6427398324012756, 0.7133209109306335, 0.6550130844116211, 0.7879612445831299, 0.683539092540741, 0.5890551805496216, 0.6485102772712708, 0.8664988279342651, 0.504417896270752, 0.4896346628665924, 0.5474848747253418, 0.48124590516090393, 0.573388934135437, 0.5358840823173523]",0.826499999,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,1,True,,,,,
LHBR,16955.0,1,14,14,False,False,"[7, 2, 6, 9, 5, 8, 12]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5479999780654907, 0.6473000049591064, 0.7081000208854675, 0.6586999893188477, 0.704800009727478, 0.6933000087738037, 0.7677000164985657, 0.7856000065803528, 0.7738999724388123, 0.7843999862670898, 0.7728000283241272, 0.7195000052452087, 0.8007000088691711, 0.8052999973297119, 0.8138999938964844, 0.8367999792098999, 0.8019999861717224, 0.8148000240325928, 0.8409000039100647, 0.8015999794006348]","[1.2866657972335815, 0.9771555662155151, 0.8322327136993408, 0.9658928513526917, 0.8324698209762573, 0.8551766872406006, 0.6657403111457825, 0.6172146201133728, 0.638477087020874, 0.6255294680595398, 0.6579845547676086, 0.8152168393135071, 0.5763880610466003, 0.5697882175445557, 0.5425077080726624, 0.48033857345581055, 0.5685464143753052, 0.538418710231781, 0.45813509821891785, 0.6153128743171692]",0.801599979,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,1,True,,,,,
NVUA,16955.0,1,15,15,False,False,"[1, 9, 0, 9, 3, 8, 10]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.3736000061035156, 0.42399999499320984, 0.3783000111579895, 0.5260999798774719, 0.5770000219345093, 0.45989999175071716, 0.6276999711990356, 0.526199996471405, 0.5340999960899353, 0.5529999732971191, 0.6316999793052673, 0.5640000104904175, 0.5126000046730042, 0.6517000198364258, 0.6654999852180481, 0.641700029373169, 0.5889999866485596, 0.6065999865531921, 0.5871000289916992, 0.6909000277519226]","[1.6860780715942383, 1.5463732481002808, 1.813261866569519, 1.2779122591018677, 1.1805787086486816, 1.5420130491256714, 1.0453723669052124, 1.3255512714385986, 1.2843596935272217, 1.3123259544372559, 1.0656951665878296, 1.2449405193328857, 1.4942651987075806, 0.9914884567260742, 0.9459405541419983, 1.0093915462493896, 1.160515308380127, 1.1251367330551147, 1.2210036516189575, 0.8822725415229797]",0.690900028,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,1,True,,,,,
VBTW,16955.0,1,15,15,False,False,"[7, 5, 9, 2, 0, 9, 11]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.4957999885082245, 0.5347999930381775, 0.5562999844551086, 0.6592000126838684, 0.6929000020027161, 0.642799973487854, 0.6650999784469604, 0.7257999777793884, 0.739799976348877, 0.6779999732971191, 0.6934000253677368, 0.763700008392334, 0.7311000227928162, 0.734499990940094, 0.738099992275238, 0.7087000012397766, 0.6832000017166138, 0.7681999802589417, 0.760200023651123, 0.7537999749183655]","[1.3966341018676758, 1.2415655851364136, 1.3188813924789429, 0.9933003783226013, 0.8472753763198853, 1.0218150615692139, 0.9745570421218872, 0.7848635315895081, 0.74936842918396, 0.953223705291748, 0.9028993248939514, 0.664599597454071, 0.7668876051902771, 0.7682473063468933, 0.7817043662071228, 0.8822067379951477, 0.9867255687713623, 0.6647709608078003, 0.6940252184867859, 0.7139245271682739]",0.753799975,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,1,True,,,,,
FCVK,16955.0,1,15,15,False,False,"[2, 9, 3, 1, 1, 8, 11]","[{'INP': 32}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.40380001068115234, 0.5149000287055969, 0.5475000143051147, 0.5705000162124634, 0.6428999900817871, 0.5950000286102295, 0.6949999928474426, 0.725600004196167, 0.6951000094413757, 0.7461000084877014, 0.6438000202178955, 0.7044000029563904, 0.7340999841690063, 0.7450000047683716, 0.7160000205039978, 0.6823999881744385, 0.7511000037193298, 0.7649999856948853, 0.7013000249862671, 0.6919000148773193]","[1.905974268913269, 1.4801000356674194, 1.3120644092559814, 1.2668211460113525, 1.0131245851516724, 1.1500169038772583, 0.9120357632637024, 0.7795300483703613, 0.8990064263343811, 0.7332948446273804, 1.0980160236358643, 0.8940882086753845, 0.7892309427261353, 0.7491656541824341, 0.8307963013648987, 0.9985547661781311, 0.7380615472793579, 0.6943475604057312, 0.9233213067054749, 0.9483419060707092]",0.691900015,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,1,True,,,,,
KVVG,16955.0,1,15,15,False,False,"[2, 8, 4, 7, 9, 5, 11]","[{'INP': 32}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.6087999939918518, 0.5612999796867371, 0.6363000273704529, 0.6741999983787537, 0.7027000188827515, 0.7817000150680542, 0.7486000061035156, 0.7519999742507935, 0.7633000016212463, 0.7024999856948853, 0.7264000177383423, 0.7301999926567078, 0.84579998254776, 0.7864999771118164, 0.7803999781608582, 0.7031000256538391, 0.7878000140190125, 0.8251000046730042, 0.8119999766349792, 0.8009999990463257]","[1.083910346031189, 1.3360776901245117, 1.0378756523132324, 0.9546088576316833, 0.8857436776161194, 0.6346953511238098, 0.7335760593414307, 0.7507922649383545, 0.6946032643318176, 1.0081185102462769, 0.8738353252410889, 0.8702062368392944, 0.44525063037872314, 0.6805431842803955, 0.660117506980896, 1.0016344785690308, 0.6484692692756653, 0.5504564642906189, 0.5884338021278381, 0.6507542729377747]",0.800999999,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,1,True,,,,,
ZETM,16955.0,1,15,15,False,False,"[4, 8, 2, 1, 9, 0, 10]","[{'INP': 32}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.32260000705718994, 0.43970000743865967, 0.570900022983551, 0.5817999839782715, 0.5855000019073486, 0.6032000184059143, 0.450300008058548, 0.5073000192642212, 0.7414000034332275, 0.6764000058174133, 0.6929000020027161, 0.6452000141143799, 0.5730999708175659, 0.6305999755859375, 0.6844000220298767, 0.727400004863739, 0.6402999758720398, 0.6572999954223633, 0.6690999865531921, 0.6699000000953674]","[2.1510210037231445, 1.7291933298110962, 1.2583637237548828, 1.183573842048645, 1.1967363357543945, 1.1504185199737549, 2.1042065620422363, 1.727527379989624, 0.741820216178894, 0.9588286280632019, 0.9003142714500427, 1.0571784973144531, 1.3766390085220337, 1.2520124912261963, 0.9429195523262024, 0.8065624833106995, 1.0786025524139404, 1.0595946311950684, 1.0380926132202148, 1.0324500799179077]",0.6699,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,1,True,,,,,
RRCX,16955.0,1,15,15,False,False,"[4, 3, 5, 8, 0, 4, 12]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.2662000060081482, 0.43070000410079956, 0.6585000157356262, 0.717199981212616, 0.7337999939918518, 0.7811999917030334, 0.745199978351593, 0.7146999835968018, 0.7389000058174133, 0.7928000092506409, 0.7585999965667725, 0.7795000076293945, 0.7935000061988831, 0.8029000163078308, 0.8194000124931335, 0.8179000020027161, 0.7817999720573425, 0.8303999900817871, 0.824999988079071, 0.8396000266075134]","[2.8873369693756104, 2.3487308025360107, 1.0289226770401, 0.8410197496414185, 0.7802392840385437, 0.6271869540214539, 0.7743368744850159, 0.8543215990066528, 0.8254674077033997, 0.6295104026794434, 0.8031672239303589, 0.6560177803039551, 0.6034120321273804, 0.5947093367576599, 0.5703827142715454, 0.5656787753105164, 0.7061427235603333, 0.5052128434181213, 0.5578600764274597, 0.49633485078811646]",0.839600027,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,1,True,,,,,
